symbol,form,n_fills,n_busy,sum_net_bps,net_per_fill_bps,n_eaten,n_partial
1000PEPEUSDT,at-1to1-3600,20,0,-179.6,-8.98,0,0
1000PEPEUSDT,at-1to1-60,20,0,-179.6,-8.98,0,0
1000PEPEUSDT,at-1to1-600,20,0,-179.6,-8.98,0,0
1000PEPEUSDT,at-1to1-7200,20,0,-179.6,-8.98,0,0
1000PEPEUSDT,behind-1to1-3600,8,12,-39.4,-4.92,0,0
1000PEPEUSDT,behind-1to1-60,8,12,-44.9,-5.61,0,0
1000PEPEUSDT,behind-1to1-600,8,12,-39.4,-4.92,0,0
1000PEPEUSDT,behind-1to1-7200,8,12,-39.4,-4.92,0,0
1000PEPEUSDT,pct0.5-1to1-3600,3,17,122.2,40.72,0,0
1000PEPEUSDT,pct0.5-1to1-60,5,15,-52.7,-10.55,0,0
1000PEPEUSDT,pct0.5-1to1-600,3,17,-16.9,-5.62,0,0
1000PEPEUSDT,pct0.5-1to1-7200,3,17,139.8,46.60,0,0
1000PEPEUSDT,pct1-1to1-3600,3,17,116.1,38.69,0,0
1000PEPEUSDT,pct1-1to1-60,5,15,-52.7,-10.55,0,0
1000PEPEUSDT,pct1-1to1-600,3,17,-16.9,-5.62,0,0
1000PEPEUSDT,pct1-1to1-7200,3,17,81.2,27.06,0,0
1000PEPEUSDT,pct2-1to1-3600,3,17,116.1,38.69,0,0
1000PEPEUSDT,pct2-1to1-60,5,15,-52.7,-10.55,0,0
1000PEPEUSDT,pct2-1to1-600,3,17,-16.9,-5.62,0,0
1000PEPEUSDT,pct2-1to1-7200,3,17,138.9,46.29,0,0
1000PEPEUSDT,stack2-1to1-3600,5,15,-5.5,-1.10,0,0
1000PEPEUSDT,stack2-1to1-60,5,15,3.4,0.67,0,0
1000PEPEUSDT,stack2-1to1-600,5,15,-5.5,-1.10,0,0
1000PEPEUSDT,stack2-1to1-7200,5,15,-5.5,-1.10,0,0
ADAUSDT,at-1to1-3600,6,0,-68.3,-11.38,0,0
ADAUSDT,at-1to1-60,6,0,-68.3,-11.38,0,0
ADAUSDT,at-1to1-600,6,0,-68.3,-11.38,0,0
ADAUSDT,at-1to1-7200,6,0,-68.3,-11.38,0,0
ADAUSDT,behind-1to1-3600,3,3,-8.3,-2.78,0,0
ADAUSDT,behind-1to1-60,3,3,-3.6,-1.19,0,0
ADAUSDT,behind-1to1-600,3,3,-8.3,-2.78,0,0
ADAUSDT,behind-1to1-7200,3,3,-8.3,-2.78,0,0
ADAUSDT,pct0.5-1to1-3600,3,3,50.9,16.97,0,0
ADAUSDT,pct0.5-1to1-60,3,3,-3.6,-1.19,0,0
ADAUSDT,pct0.5-1to1-600,3,3,-28.4,-9.46,0,0
ADAUSDT,pct0.5-1to1-7200,3,3,35.6,11.88,0,0
ADAUSDT,pct1-1to1-3600,3,3,-101.9,-33.97,0,0
ADAUSDT,pct1-1to1-60,3,3,-3.6,-1.19,0,0
ADAUSDT,pct1-1to1-600,3,3,-28.4,-9.46,0,0
ADAUSDT,pct1-1to1-7200,3,3,-25.2,-8.41,0,0
ADAUSDT,pct2-1to1-3600,3,3,-111.8,-37.26,0,0
ADAUSDT,pct2-1to1-60,3,3,-3.6,-1.19,0,0
ADAUSDT,pct2-1to1-600,3,3,-28.4,-9.46,0,0
ADAUSDT,pct2-1to1-7200,3,3,-72.8,-24.25,0,0
ADAUSDT,stack2-1to1-3600,3,3,-33.6,-11.21,0,0
ADAUSDT,stack2-1to1-60,3,3,1.6,0.52,0,0
ADAUSDT,stack2-1to1-600,3,3,-33.6,-11.21,0,0
ADAUSDT,stack2-1to1-7200,3,3,-33.6,-11.21,0,0
ARBUSDT,at-1to1-3600,1,0,-13.6,-13.56,0,0
ARBUSDT,at-1to1-60,1,0,-13.6,-13.56,0,0
ARBUSDT,at-1to1-600,1,0,-13.6,-13.56,0,0
ARBUSDT,at-1to1-7200,1,0,-13.6,-13.56,0,0
ARBUSDT,behind-1to1-3600,1,0,-13.6,-13.56,0,0
ARBUSDT,behind-1to1-60,1,0,-13.6,-13.56,0,0
ARBUSDT,behind-1to1-600,1,0,-13.6,-13.56,0,0
ARBUSDT,behind-1to1-7200,1,0,-13.6,-13.56,0,0
ARBUSDT,pct0.5-1to1-3600,1,0,45.1,45.15,0,0
ARBUSDT,pct0.5-1to1-60,1,0,6.2,6.23,0,0
ARBUSDT,pct0.5-1to1-600,1,0,45.1,45.15,0,0
ARBUSDT,pct0.5-1to1-7200,1,0,45.1,45.15,0,0
ARBUSDT,pct1-1to1-3600,1,0,94.6,94.62,0,0
ARBUSDT,pct1-1to1-60,1,0,6.2,6.23,0,0
ARBUSDT,pct1-1to1-600,1,0,94.6,94.62,0,0
ARBUSDT,pct1-1to1-7200,1,0,94.6,94.62,0,0
ARBUSDT,pct2-1to1-3600,1,0,-208.8,-208.79,0,0
ARBUSDT,pct2-1to1-60,1,0,6.2,6.23,0,0
ARBUSDT,pct2-1to1-600,1,0,-22.1,-22.13,0,0
ARBUSDT,pct2-1to1-7200,1,0,-208.8,-208.79,0,0
ASTRUSDT,at-1to1-3600,1,0,-5.9,-5.95,0,0
ASTRUSDT,at-1to1-60,1,0,-5.9,-5.95,0,0
ASTRUSDT,at-1to1-600,1,0,-5.9,-5.95,0,0
ASTRUSDT,at-1to1-7200,1,0,-5.9,-5.95,0,0
ASTRUSDT,behind-1to1-3600,1,0,-16.7,-16.70,0,0
ASTRUSDT,behind-1to1-60,1,0,-16.7,-16.70,0,0
ASTRUSDT,behind-1to1-600,1,0,-16.7,-16.70,0,0
ASTRUSDT,behind-1to1-7200,1,0,-16.7,-16.70,0,0
ASTRUSDT,pct0.5-1to1-3600,1,0,-24.4,-24.37,0,0
ASTRUSDT,pct0.5-1to1-60,1,0,-25.9,-25.91,0,0
ASTRUSDT,pct0.5-1to1-600,1,0,-29.0,-28.98,0,0
ASTRUSDT,pct0.5-1to1-7200,1,0,-55.1,-55.09,0,0
ASTRUSDT,pct1-1to1-3600,1,0,-24.4,-24.37,0,0
ASTRUSDT,pct1-1to1-60,1,0,-25.9,-25.91,0,0
ASTRUSDT,pct1-1to1-600,1,0,-29.0,-28.98,0,0
ASTRUSDT,pct1-1to1-7200,1,0,-105.8,-105.76,0,0
ASTRUSDT,pct2-1to1-3600,1,0,-24.4,-24.37,0,0
ASTRUSDT,pct2-1to1-60,1,0,-25.9,-25.91,0,0
ASTRUSDT,pct2-1to1-600,1,0,-29.0,-28.98,0,0
ASTRUSDT,pct2-1to1-7200,1,0,-73.5,-73.51,0,0
ATOMUSDT,at-1to1-3600,2,0,-25.9,-12.93,0,0
ATOMUSDT,at-1to1-60,2,0,-25.9,-12.93,0,0
ATOMUSDT,at-1to1-600,2,0,-25.9,-12.93,0,0
ATOMUSDT,at-1to1-7200,2,0,-25.9,-12.93,0,0
ATOMUSDT,behind-1to1-3600,2,1,-39.1,-19.56,0,0
ATOMUSDT,behind-1to1-60,2,0,-12.5,-6.27,0,0
ATOMUSDT,behind-1to1-600,2,1,-39.1,-19.56,0,0
ATOMUSDT,behind-1to1-7200,2,1,-39.1,-19.56,0,0
